Pae21_57719:62530	665	4204	sp|A0A1S4NYE3|CDIA_ECOST	1236	30.611	3.83e-76	74
Pae21_57719:62530	10	402	sp|Q0T962|CDIB_ECOL5	588	32.824	3.65e-09	8
Pae21_57719:62530	10	402	sp|Q3YL97|CDIB_ECOLX	588	32.824	5.31e-09	8
Pae21_237993:240960	2618	2358	sp|Q9HI36|MAJE_PSEAE	172	100.000	9.35e-87	16
Pae21_237993:240960	2869	2642	sp|Q9HI36|MAJE_PSEAE	77	97.368	9.35e-87	16
Pae21_237993:240960	2866	2753	sp|P46855|YHHZ_ECOLI	40	47.368	3.60e-04	4
Pae21_668133:669141	3	1007	sp|A6UZH4|EFTU_PSEA7	371	100.000	0.0	99
Pae21_668133:669141	3	1007	sp|P09591|EFTU_PSEAE	371	100.000	0.0	99
Pae21_668133:669141	3	1007	sp|Q02T82|EFTU_PSEAB	371	100.000	0.0	99
Pae21_668133:669141	3	1007	sp|A4XZ92|EFTU_PSEMY	371	89.254	0.0	99
Pae21_668133:669141	3	1007	sp|P0A6N2|EFTU_ECOL6	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|B1IVA7|EFTU2_ECOLC	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|P0CE48|EFTU2_ECOLI	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|P0A6N3|EFTU_ECO57	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|A1AIF3|EFTU2_ECOK1	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|Q0TA85|EFTU2_ECOL5	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|Q1R5U4|EFTU2_ECOUT	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|A8A779|EFTU2_ECOHS	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|Q83JC4|EFTU_SHIFL	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|Q0TCC0|EFTU1_ECOL5	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|Q1R5Y2|EFTU1_ECOUT	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|B1IPW0|EFTU1_ECOLC	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|P0CE47|EFTU1_ECOLI	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|A8A5E6|EFTU1_ECOHS	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|A1AGM6|EFTU1_ECOK1	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|A7ZSL4|EFTU1_ECO24	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|A6TEX7|EFTU_KLEP7	368	84.179	0.0	99
Pae21_668133:669141	3	1007	sp|A7ZUJ2|EFTU2_ECO24	368	83.881	0.0	99
Pae21_668133:669141	27	1007	sp|Q01698|EFTU_THEAQ	380	70.746	1.80e-174	97
Pae21_668133:669141	24	1007	sp|Q6GJC0|EFTU_STAAR	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|P64029|EFTU_STAAW	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|A8YZP5|EFTU_STAAT	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|Q5HIC7|EFTU_STAAC	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|Q2FJ92|EFTU_STAA3	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|P99152|EFTU_STAAN	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|Q2YSB3|EFTU_STAAB	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|A7WYX6|EFTU_STAA1	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|P64028|EFTU_STAAM	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|A6TZ25|EFTU_STAA2	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|Q6GBT9|EFTU_STAAS	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|A6QEK0|EFTU_STAAE	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|A5IQA2|EFTU_STAA9	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|Q2G0N0|EFTU_STAA8	368	74.695	1.26e-170	98
Pae21_668133:669141	24	1007	sp|Q5HRK4|EFTU_STAEQ	368	74.390	7.74e-170	98
Pae21_668133:669141	24	1007	sp|Q8CQ81|EFTU_STAES	368	74.390	7.74e-170	98
Pae21_668133:669141	24	1007	sp|Q4L3K9|EFTU_STAHJ	368	74.390	1.28e-169	98
Pae21_668133:669141	24	1007	sp|B9DKV8|EFTU_STACT	369	74.468	3.25e-169	98
Pae21_668133:669141	24	1007	sp|Q49V58|EFTU_STAS1	369	73.556	1.94e-167	98
Pae21_668133:669141	18	1007	sp|P33166|EFTU_BACSU	370	72.810	3.59e-167	98
Pae21_668133:669141	24	1007	sp|P22679|EFTU_MYCHP	371	68.580	8.35e-165	98
Pae21_668133:669141	27	1007	sp|P0CD71|EFTU_CHLTR	368	68.693	1.24e-156	97
Pae21_668133:669141	198	1007	sp|Q93PU8|EFTU_STAWA	267	72.963	1.68e-130	80
Pae21_668133:669141	18	944	sp|P02993|EF1A_ARTSA	384	27.988	3.86e-31	92
Pae21_668133:669141	45	941	sp|P14081|SELB_ECOLI	301	28.713	7.00e-28	89
Pae21_668133:669141	42	851	sp|B7LWK4|CYSN_ESCF3	347	28.873	2.50e-18	80
Pae21_668133:669141	42	782	sp|B1IUS8|CYSN_ECOLC	324	29.771	6.80e-18	74
Pae21_668133:669141	42	782	sp|A7ZQJ5|CYSN_ECO24	324	31.179	7.60e-18	74
Pae21_668133:669141	42	782	sp|B6I6E1|CYSN_ECOSE	324	31.179	9.50e-18	74
Pae21_668133:669141	42	782	sp|B7LXG3|CYSN_ECO8A	324	31.179	1.86e-17	74
Pae21_668133:669141	42	782	sp|B7LEG9|CYSN_ECO55	324	31.179	1.86e-17	74
Pae21_668133:669141	42	782	sp|Q0TEA7|CYSN_ECOL5	324	30.682	2.14e-17	74
Pae21_668133:669141	42	782	sp|B1LQ72|CYSN_ECOSM	324	30.682	2.14e-17	74
Pae21_668133:669141	42	782	sp|B1XCS7|CYSN_ECODH	324	30.682	2.14e-17	74
Pae21_668133:669141	42	782	sp|C4ZZQ5|CYSN_ECOBW	324	30.682	2.14e-17	74
Pae21_668133:669141	42	782	sp|B7MZ52|CYSN_ECO81	324	30.682	2.14e-17	74
Pae21_668133:669141	42	782	sp|B7NT95|CYSN_ECO7I	324	30.682	2.14e-17	74
Pae21_668133:669141	42	782	sp|P23845|CYSN_ECOLI	324	30.682	2.14e-17	74
Pae21_668133:669141	42	782	sp|Q1R7U0|CYSN_ECOUT	324	30.682	2.22e-17	74
Pae21_668133:669141	42	782	sp|B7MKM5|CYSN_ECO45	324	30.682	2.22e-17	74
Pae21_668133:669141	42	782	sp|A1AEU5|CYSN_ECOK1	324	30.682	2.22e-17	74
Pae21_668133:669141	42	782	sp|Q8FEJ1|CYSN_ECOL6	324	30.682	2.22e-17	74
Pae21_668133:669141	42	782	sp|Q8X7X7|CYSN_ECO57	324	30.682	2.26e-17	74
Pae21_668133:669141	42	782	sp|B5Z3B3|CYSN_ECO5E	324	30.682	2.26e-17	74
Pae21_668133:669141	42	782	sp|A8A3N0|CYSN_ECOHS	324	30.682	2.45e-17	74
Pae21_668133:669141	42	782	sp|B7UHH0|CYSN_ECO27	324	30.682	3.94e-17	74
Pae21_668133:669141	42	782	sp|B7N6Y1|CYSN_ECOLU	324	30.303	1.82e-16	74
Pae21_668133:669141	42	782	sp|Q83JX8|CYSN_SHIFL	324	29.885	2.40e-16	74
Pae21_668133:669141	42	677	sp|P0A3B4|TYPA_SHIFL	252	30.841	9.99e-16	63
Pae21_668133:669141	42	677	sp|P0A3B1|TYPA_ECOL6	252	30.841	9.99e-16	63
Pae21_668133:669141	42	677	sp|P32132|TYPA_ECOLI	252	30.841	9.99e-16	63
Pae21_668133:669141	42	677	sp|P0A3B2|TYPA_ECO27	252	30.841	9.99e-16	63
Pae21_668133:669141	42	677	sp|P0A3B3|TYPA_ECO57	252	30.841	9.99e-16	63
Pae21_668133:669141	42	782	sp|O50274|CYSNC_PSEAE	322	28.516	1.22e-15	74
Pae21_668133:669141	15	734	sp|O07631|TYPA_BACSU	278	28.958	1.19e-13	71
Pae21_668133:669141	15	311	sp|Q932I8|TETM_STAAM	131	35.354	3.52e-10	29
Pae21_668133:669141	60	578	sp|Q4L527|RF3_STAHJ	231	27.841	7.29e-10	51
Pae21_668133:669141	15	311	sp|Q53770|TETM_STAAU	131	34.343	3.68e-09	29
Pae21_668133:669141	15	431	sp|Q6GI64|RF3_STAAR	179	28.777	4.16e-09	41
Pae21_668133:669141	15	431	sp|Q2YX08|RF3_STAAB	179	28.777	4.16e-09	41
Pae21_668133:669141	15	431	sp|Q8NXC0|RF3_STAAW	179	28.777	4.16e-09	41
Pae21_668133:669141	15	431	sp|Q6GAQ7|RF3_STAAS	179	28.777	4.16e-09	41
Pae21_668133:669141	15	431	sp|Q2FZP4|RF3_STAA8	179	28.777	4.39e-09	41
Pae21_668133:669141	15	431	sp|O86490|RF3_STAAC	179	28.777	4.39e-09	41
Pae21_668133:669141	15	431	sp|Q2FI57|RF3_STAA3	179	28.777	4.39e-09	41
Pae21_668133:669141	15	431	sp|A8Z0C4|RF3_STAAT	179	28.777	4.39e-09	41
Pae21_668133:669141	15	431	sp|A6QFN0|RF3_STAAE	179	28.777	4.39e-09	41
Pae21_668133:669141	15	431	sp|B9DQA0|RF3_STACT	179	28.058	4.51e-09	41
Pae21_668133:669141	15	431	sp|A5IRJ6|RF3_STAA9	179	28.777	4.88e-09	41
Pae21_668133:669141	15	431	sp|A6U0C5|RF3_STAA2	179	28.777	4.88e-09	41
Pae21_668133:669141	15	431	sp|Q99V72|RF3_STAAN	179	28.777	4.88e-09	41
Pae21_668133:669141	42	770	sp|Q49Y26|LEPA_STAS1	278	26.400	9.88e-09	72
Pae21_668133:669141	63	311	sp|A4XYE0|IF2_PSEMY	440	43.529	1.31e-08	25
Pae21_668133:669141	42	770	sp|Q2FXY7|LEPA_STAA8	278	26.000	1.37e-08	72
Pae21_668133:669141	42	770	sp|A6QHC7|LEPA_STAAE	278	26.000	1.37e-08	72
Pae21_668133:669141	42	770	sp|Q5HFH6|LEPA_STAAC	278	26.000	1.37e-08	72
Pae21_668133:669141	42	770	sp|A8Z4C4|LEPA_STAAT	278	26.000	1.37e-08	72
Pae21_668133:669141	42	770	sp|Q2FGD9|LEPA_STAA3	278	26.000	1.37e-08	72
Pae21_668133:669141	42	770	sp|Q8NWA7|LEPA_STAAW	278	26.000	1.44e-08	72
Pae21_668133:669141	42	770	sp|A5ITB2|LEPA_STAA9	278	26.000	1.49e-08	72
Pae21_668133:669141	42	770	sp|A6U257|LEPA_STAA2	278	26.000	1.49e-08	72
Pae21_668133:669141	42	770	sp|P65271|LEPA_STAAM	278	26.000	1.49e-08	72
Pae21_668133:669141	42	770	sp|Q6G8Y3|LEPA_STAAS	278	26.000	1.49e-08	72
Pae21_668133:669141	42	770	sp|Q6GGB6|LEPA_STAAR	278	26.000	1.49e-08	72
Pae21_668133:669141	42	770	sp|A7X2Y7|LEPA_STAA1	278	26.000	1.49e-08	72
Pae21_668133:669141	42	770	sp|P65272|LEPA_STAAN	278	26.000	1.49e-08	72
Pae21_668133:669141	42	770	sp|Q2YT42|LEPA_STAAB	278	26.000	1.49e-08	72
Pae21_668133:669141	42	770	sp|B9DNK4|LEPA_STACT	278	26.000	1.96e-08	72
Pae21_668133:669141	15	431	sp|Q8CPR1|RF3_STAES	179	28.058	2.63e-08	41
Pae21_668133:669141	15	431	sp|Q5HQE4|RF3_STAEQ	179	28.058	2.63e-08	41
Pae21_668133:669141	42	680	sp|P37949|LEPA_BACSU	249	26.606	2.82e-08	63
Pae21_668133:669141	63	311	sp|Q9HV55|IF2_PSEAE	452	42.353	6.12e-08	25
Pae21_668133:669141	63	311	sp|B7V1F6|IF2_PSEA8	452	42.353	6.17e-08	25
Pae21_668133:669141	63	311	sp|Q02FS8|IF2_PSEAB	452	42.353	6.17e-08	25
Pae21_668133:669141	63	311	sp|A6VCK1|IF2_PSEA7	449	42.353	6.45e-08	25
Pae21_668133:669141	15	578	sp|Q49WE9|RF3_STAS1	231	25.131	6.53e-08	56
Pae21_668133:669141	42	770	sp|Q4L6T4|LEPA_STAHJ	278	25.703	9.25e-08	72
Pae21_668133:669141	42	770	sp|Q8CP13|LEPA_STAES	278	24.194	1.61e-07	72
Pae21_668133:669141	42	770	sp|Q5HNW2|LEPA_STAEQ	278	24.194	1.61e-07	72
Pae21_668133:669141	63	311	sp|Q4L5X1|IF2_STAHJ	330	38.554	3.29e-07	25
Pae21_668133:669141	18	311	sp|B9DPF5|IF2_STACT	321	36.000	4.31e-07	29
Pae21_668133:669141	18	311	sp|Q8CST4|IF2_STAES	334	36.000	5.22e-07	29
Pae21_668133:669141	18	311	sp|Q5HPS2|IF2_STAEQ	334	36.000	5.22e-07	29
Pae21_668133:669141	63	311	sp|Q9ZF28|IF2_KLEOX	507	41.176	6.67e-07	25
Pae21_668133:669141	60	359	sp|A6THZ0|RF3_KLEP7	163	33.333	9.84e-07	30
Pae21_668133:669141	60	359	sp|B5Y282|RF3_KLEP3	163	33.333	9.84e-07	30
Pae21_668133:669141	60	359	sp|Q56121|RF3_SALTY	163	33.333	9.93e-07	30
Pae21_668133:669141	15	317	sp|Q5U8S9|EFG_STAIN	140	31.683	1.02e-06	30
Pae21_668133:669141	60	359	sp|B1LEH8|RF3_ECOSM	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|P0A7I4|RF3_ECOLI	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|B5Z4Q6|RF3_ECO5E	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|B7LEM0|RF3_ECO55	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|P0A7I5|RF3_ECOL6	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|B7UR02|RF3_ECO27	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|B7NH42|RF3_ECOLU	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|P0A7I6|RF3_ECO57	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|B1XFI4|RF3_ECODH	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|C4ZT56|RF3_ECOBW	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|B7MTC0|RF3_ECO81	163	33.333	1.15e-06	30
Pae21_668133:669141	60	359	sp|B1IS45|RF3_ECOLC	163	33.333	1.18e-06	30
Pae21_668133:669141	60	359	sp|A7ZVR5|RF3_ECO24	163	33.333	1.18e-06	30
Pae21_668133:669141	60	359	sp|A8A8A3|RF3_ECOHS	163	33.333	1.18e-06	30
Pae21_668133:669141	60	359	sp|B6I2Q6|RF3_ECOSE	163	33.333	1.18e-06	30
Pae21_668133:669141	60	359	sp|B7LXT6|RF3_ECO8A	163	33.333	1.18e-06	30
Pae21_668133:669141	60	359	sp|Q83P06|RF3_SHIFL	163	33.333	1.19e-06	30
Pae21_668133:669141	60	359	sp|Q1R270|RF3_ECOUT	162	33.333	1.31e-06	30
Pae21_668133:669141	60	359	sp|A1AJU2|RF3_ECOK1	162	33.333	1.31e-06	30
Pae21_668133:669141	39	317	sp|P80868|EFG_BACSU	140	33.333	1.50e-06	28
Pae21_668133:669141	39	311	sp|Q49V57|EFG_STAS1	138	34.066	2.54e-06	27
Pae21_668133:669141	63	311	sp|A6QGG8|IF2_STAAE	319	37.349	2.91e-06	25
Pae21_668133:669141	63	311	sp|Q2G2D0|IF2_STAA8	319	37.349	2.91e-06	25
Pae21_668133:669141	63	311	sp|Q2FHG9|IF2_STAA3	319	37.349	2.91e-06	25
Pae21_668133:669141	63	311	sp|Q5HGG2|IF2_STAAC	319	37.349	2.91e-06	25
Pae21_668133:669141	63	311	sp|A8Z3U9|IF2_STAAT	319	37.349	2.91e-06	25
Pae21_668133:669141	63	311	sp|Q6GHG6|IF2_STAAR	319	37.349	2.93e-06	25
Pae21_668133:669141	63	311	sp|Q2YXP7|IF2_STAAB	319	37.349	3.04e-06	25
Pae21_668133:669141	63	311	sp|Q6G9U4|IF2_STAAS	319	37.349	3.04e-06	25
Pae21_668133:669141	63	311	sp|P65134|IF2_STAAN	319	37.349	3.04e-06	25
Pae21_668133:669141	63	311	sp|P65133|IF2_STAAM	319	37.349	3.04e-06	25
Pae21_668133:669141	63	311	sp|Q8NWZ1|IF2_STAAW	319	37.349	3.04e-06	25
Pae21_668133:669141	63	311	sp|A5ISF3|IF2_STAA9	319	37.349	3.04e-06	25
Pae21_668133:669141	63	311	sp|A7X1Q1|IF2_STAA1	319	37.349	3.04e-06	25
Pae21_668133:669141	63	311	sp|A6U188|IF2_STAA2	319	37.349	3.04e-06	25
Pae21_668133:669141	57	311	sp|P17889|IF2_BACSU	329	37.647	3.22e-06	25
Pae21_668133:669141	57	311	sp|P17889|IF2_BACSU	329	37.647	3.22e-06	25
Pae21_668133:669141	15	311	sp|Q5HRK5|EFG_STAEQ	138	32.323	3.61e-06	29
Pae21_668133:669141	15	311	sp|Q8CQ82|EFG_STAES	138	32.323	3.61e-06	29
Pae21_668133:669141	63	311	sp|Q49X54|IF2_STAS1	315	37.349	4.76e-06	25
Pae21_668133:669141	15	311	sp|Q4L3K8|EFG_STAHJ	138	32.323	5.13e-06	29
Pae21_668133:669141	42	899	sp|A4XSC1|LEPA_PSEMY	299	24.834	5.58e-06	85
Pae21_668133:669141	15	311	sp|B9DKV7|EFG_STACT	138	32.323	5.60e-06	29
Pae21_668133:669141	69	443	sp|P57997|IF2C_PHAVU	643	32.540	7.86e-06	37
Pae21_668133:669141	60	347	sp|Q9HXB0|RF3_PSEAE	157	32.653	1.12e-05	29
Pae21_668133:669141	60	347	sp|B7VBK5|RF3_PSEA8	157	32.653	1.12e-05	29
Pae21_668133:669141	60	347	sp|Q02S69|RF3_PSEAB	157	32.653	1.12e-05	29
Pae21_668133:669141	60	347	sp|A6V0K2|RF3_PSEA7	157	32.653	1.18e-05	29
Pae21_668133:669141	42	752	sp|A6VAK9|LEPA_PSEA7	266	26.749	1.97e-05	71
Pae21_668133:669141	42	680	sp|Q02HR9|LEPA_PSEAB	242	26.606	2.23e-05	63
Pae21_668133:669141	42	680	sp|B7UYX5|LEPA_PSEA8	242	26.606	2.23e-05	63
Pae21_668133:669141	42	680	sp|Q9I5G8|LEPA_PSEAE	242	26.606	2.23e-05	63
Pae21_668133:669141	60	347	sp|A4XQE4|RF3_PSEMY	157	32.653	2.65e-05	29
Pae21_668133:669141	42	311	sp|Q9I244|EFG2_PSEAE	146	28.571	2.95e-05	27
Pae21_668133:669141	57	311	sp|A4XZ93|EFG_PSEMY	145	30.435	3.47e-05	25
Pae21_668133:669141	42	644	sp|A6TCI3|LEPA_KLEP7	227	25.243	5.02e-05	60
Pae21_668133:669141	57	374	sp|Q9HWD2|EFG1_PSEAE	165	30.088	9.17e-05	32
Pae21_668133:669141	42	644	sp|B5XNG8|LEPA_KLEP3	227	25.243	1.07e-04	60
Pae21_668133:669141	42	344	sp|Q83JC3|EFG_SHIFL	155	29.630	1.92e-04	30
Pae21_668133:669141	63	254	sp|B5XSX4|IF2_KLEP3	489	42.424	2.33e-04	19
Pae21_668133:669141	63	254	sp|A6TEI7|IF2_KLEP7	489	42.424	2.35e-04	19
Pae21_668133:669141	42	344	sp|P0A1H3|EFG_SALTY	155	28.704	4.33e-04	30
Pae21_668133:669141	42	344	sp|B7NDU8|EFG_ECOLU	155	28.704	4.52e-04	30
Pae21_668133:669141	42	344	sp|B6I240|EFG_ECOSE	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|Q0TCB9|EFG_ECOL5	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B1X6J0|EFG_ECODH	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|A7ZSL5|EFG_ECO24	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|P0A6M8|EFG_ECOLI	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B7LS46|EFG_ESCF3	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|A1AGM7|EFG_ECOK1	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|C4ZUJ5|EFG_ECOBW	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|P0A6N0|EFG_ECO57	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B7N0X6|EFG_ECO81	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B1LHE0|EFG_ECOSM	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B7UK50|EFG_ECO27	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B5YTP7|EFG_ECO5E	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B1IPV9|EFG_ECOLC	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B7M1P1|EFG_ECO8A	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|A8A5E7|EFG_ECOHS	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B7NLP5|EFG_ECO7I	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|P0A6M9|EFG_ECOL6	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B7MCV5|EFG_ECO45	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|Q1R5U3|EFG_ECOUT	155	28.704	4.56e-04	30
Pae21_668133:669141	42	344	sp|B7L4L1|EFG_ECO55	155	28.704	4.56e-04	30
Pae21_668133:669141	63	254	sp|B7N0V3|IF2_ECO81	483	40.909	7.76e-04	19
Pae21_668133:669141	63	254	sp|Q83JF9|IF2_SHIFL	475	40.909	8.17e-04	19
Pae21_668133:669141	63	254	sp|C4ZSQ9|IF2_ECOBW	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B6I1P3|IF2_ECOSE	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B7M076|IF2_ECO8A	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|A1AG73|IF2_ECOK1	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|Q0TCU1|IF2_ECOL5	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|Q1R6H0|IF2_ECOUT	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B1XGY0|IF2_ECODH	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|P0A706|IF2_ECO57	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B5YS58|IF2_ECO5E	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B7MB89|IF2_ECO45	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B7NKN7|IF2_ECO7I	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B7NDF4|IF2_ECOLU	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B1IQV3|IF2_ECOLC	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|P0A705|IF2_ECOLI	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|A8A4Y4|IF2_ECOHS	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B7UJ63|IF2_ECO27	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B7LHN3|IF2_ECO55	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|P59587|IF2_ECOL6	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|A7ZS65|IF2_ECO24	483	40.909	8.18e-04	19
Pae21_668133:669141	63	254	sp|B1LFS0|IF2_ECOSM	483	40.909	8.25e-04	19
Pae21_668133:669141	63	254	sp|B7LR37|IF2_ESCF3	483	40.909	8.32e-04	19
Pae21_684757:685158	1	399	sp|A6UZH4|EFTU_PSEA7	208	100.000	3.22e-93	99
Pae21_684757:685158	1	399	sp|P09591|EFTU_PSEAE	208	100.000	3.22e-93	99
Pae21_684757:685158	1	399	sp|Q02T82|EFTU_PSEAB	208	100.000	3.22e-93	99
Pae21_684757:685158	1	399	sp|A4XZ92|EFTU_PSEMY	208	93.233	6.25e-87	99
Pae21_684757:685158	1	399	sp|Q01698|EFTU_THEAQ	216	71.429	1.08e-66	99
Pae21_684757:685158	1	399	sp|A7ZUJ2|EFTU2_ECO24	205	77.444	5.30e-57	99
Pae21_684757:685158	1	399	sp|P0A6N2|EFTU_ECOL6	205	77.444	5.71e-57	99
Pae21_684757:685158	1	399	sp|B1IVA7|EFTU2_ECOLC	205	77.444	5.71e-57	99
Pae21_684757:685158	1	399	sp|P0CE48|EFTU2_ECOLI	205	77.444	5.71e-57	99
